StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Chickpea, Wheat, Wheat, Wheat",Chickpea,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,428.3,42.83,456.44,45.644,4,4,0.063633372,0.005,,,,,6.25,0.023716527,,1.55,0.025479085,,1.7,-0.017804625,,NA,NA,,3.23,0.198190843,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Pea, Wheat, Pea, Wheat",Pea,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,428.3,42.83,393.37,39.337,4,4,-0.08507324,0.005,,,,,6.25,-0.014504686,,1.55,0.143960689,,1.7,0.111225635,,NA,NA,,3.23,0.312525697,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Lentil, Wheat,  Lentil, Wheat",Lentil,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,428.3,42.83,457.3,45.73,4,4,0.065515746,0.005,,,,,6.25,0.003194891,,1.55,0,,1.7,0.023256862,,NA,NA,,3.23,0.892226405,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Chickpea, Wheat, Chickpea, Wheat",Chickpea,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,428.3,42.83,440.65,44.065,4,4,0.028427025,0.005,,,,,6.25,0.049932369,,1.55,0.080538862,,1.7,0.040351296,,NA,NA,,3.23,0.039458837,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Pea, Pea, Pea, Wheat",Pea,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,428.3,42.83,557.37,55.737,4,4,0.263405408,0.005,,,,,6.25,0.0605305,,1.55,0.031748698,,1.7,0.084557388,,NA,NA,,3.23,0.924308043,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Lentil, Lentil, Lentil, Wheat",Lentil,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,428.3,42.83,503.91,50.391,4,4,0.162573796,0.005,,,,,6.25,0.057513906,,1.55,0.044171218,,1.7,-0.029852963,,NA,NA,,3.23,0.541315791,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Chickpea, Chickpea, Chickpea, Wheat",Chickpea,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,428.3,42.83,543.54,54.354,4,4,0.238279416,0.005,,,,,6.25,-0.016129382,,1.55,0.019169916,,1.7,0,,NA,NA,,3.23,0.147405292,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Pea, Wheat, Wheat, Wheat",Pea,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,391.62,39.162,472.84,47.284,4,4,0.188465083,0.005,,,,,6.38,-0.086726436,,1.77,-0.034486176,,1.82,-0.022223137,,NA,NA,,2.618,0.27218833,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Chickpea, Wheat, Wheat, Wheat",Chickpea,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,391.62,39.162,444.4,44.44,4,4,0.126433076,0.005,,,,,6.38,-0.061408628,,1.77,0.005633818,,1.82,0,,NA,NA,,2.618,0.239059007,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Pea, Wheat, Pea, Wheat",Pea,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,391.62,39.162,401.17,40.117,4,4,0.024093296,0.005,,,,,6.38,-0.00313972,,1.77,-0.05815592,,1.82,-0.074107972,,NA,NA,,2.618,-0.079469915,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Lentil, Wheat,  Lentil, Wheat",Lentil,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,391.62,39.162,386.24,38.624,4,4,-0.013833044,0.005,,,,,6.38,-0.068097616,,1.77,-0.064161944,,1.82,-0.027856955,,NA,NA,,2.618,1.029564848,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Chickpea, Wheat, Chickpea, Wheat",Chickpea,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,391.62,39.162,372.38,37.238,4,4,-0.050377144,0.005,,,,,6.38,-0.028618805,,1.77,-0.05815592,,1.82,-0.062343131,,NA,NA,,2.618,0.582595385,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Pea, Pea, Pea, Wheat",Pea,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,391.62,39.162,435.72,43.572,4,4,0.106707853,0.005,,,,,6.38,-0.038343355,,1.77,-0.005665738,,1.82,0.010929071,,NA,NA,,2.618,1.289933209,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Lentil, Lentil, Lentil, Wheat",Lentil,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,391.62,39.162,451.01,45.101,4,4,0.14119753,0.005,,,,,6.38,-0.046520016,,1.77,-0.070204259,,1.82,-0.050715093,,NA,NA,,2.618,1.042845976,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
35,,"Hamel et al., 2018",2018,Swift Current Research and Development Centre (SCRDC) of Agriculture and Agri-Food Canada,"50°16_N, 107°46_W",50.266667,La40,-107.766667,Lo-180-0,31.58333397,MAP600,3.783333302,MAT8,,Wheat,"Chickpea, Chickpea, Chickpea, Wheat",Chickpea,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,0.75,2,R2,3,V6-V8,,Bacterial Richness,Bacterial Richness,391.62,39.162,424.53,42.453,4,4,0.080690693,0.005,,,,,6.38,-0.061408628,,1.77,-0.064161944,,1.82,-0.086012875,,NA,NA,,2.618,0.310994912,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
37,NA,"Han et al.,2022",2022,Shenyang,"42°18_N, 122°34_E",42.3,La40,122.56667,Lo-0-180,44.33333206,MAP600,7.741666794,MAT8,,Peanut,"Peanut, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D3-5,D5,,4,2,R2,4,V3-V4,,Bacterial Richness,Bacterial Richness,8153.33,541.55,7764.18,432.63,3,3,-0.048905584,0.002505524,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
37,NA,"Han et al.,2022",2022,Shenyang,"42°18_N, 122°34_E",42.3,La40,122.56667,Lo-0-180,44.33333206,MAP600,7.741666794,MAT8,,Maize,"Maize, Peanut",Peanut,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D3-5,D5,,4,2,R2,4,V3-V4,,Bacterial Richness,Bacterial Richness,7688.7,831.04,8255.05,89.52,3,3,0.071073416,0.003933386,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
38,38A,"He et al.,2023",2023,Songnen Plain,"44°33_N, 123°31_E",44.55,La40,123.51667,Lo-0-180,38.91666794,MAP600,6.258333683,MAT8,,Maize,"Maize, Alfalfa",Alfalfa,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Perennial,Consistent,Maturity stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1-3,D5,,3,2,R2,3,V3-V4,,Bacterial Richness,Bacterial Richness,1418.18,141.818,1422.72,142.272,3,3,0.003196173,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
38,38B,"He et al.,2023",2023,Songnen Plain,"44°33_N, 123°31_E",44.55,La40,123.51667,Lo-0-180,38.91666794,MAP600,6.258333683,MAT8,,Alfalfa,"Alfalfa, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Inconsistent,Maturity stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1-3,D5,,3,2,R2,3,V3-V4,,Bacterial Richness,Bacterial Richness,1428.45,142.845,1440.53,144.053,3,3,0.008421161,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
39,39A,"He et al., 2024",2024,"Jining City, Shandong Province, China","33°02_N, 116°23_E",33.033333,La20-40,116.383333,Lo-0-180,67.91666412,MAP600-1200,15.30000019,MAT15,,Garlic,"Garlic, Maize",Maize,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Amaryllidaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D3-5,D5-10,,5,2,R2,10,V5-V7,,Bacterial Richness,Bacterial Richness,1333.598875,223.8117838,1203.321125,132.3661781,8,8,-0.102795871,0.005033191,,,,,7.63,0,,1.231,-0.099869706,,NA,NA,,0.88,0.065957968,,3.09,-0.244403551,,12.08,0.041351656,,12.78,-1.139336479,,NA,NA,,NA,NA,,NA,NA
39,39B,"He et al., 2024",2024,"Jining City, Shandong Province, China","33°02_N, 116°23_E",33.033333,La20-40,116.383333,Lo-0-180,67.91666412,MAP600-1200,15.30000019,MAT15,,Garlic,"Garlic, Maize",Maize,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Amaryllidaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D5-10,D10-20,,10,2,R2,20,V5-V7,,Bacterial Richness,Bacterial Richness,1333.598875,223.8117838,1151.227875,117.8166763,8,8,-0.147052119,0.004829856,,,,,7.63,0.00522877,,1.231,-0.131792161,,NA,NA,,0.88,-0.011428696,,3.09,-0.415221283,,12.08,0.141775462,,12.78,-0.11602402,,NA,NA,,NA,NA,,NA,NA
39,39C,"He et al., 2024",2024,"Jining City, Shandong Province, China","33°02_N, 116°23_E",33.033333,La20-40,116.383333,Lo-0-180,67.91666412,MAP600-1200,15.30000019,MAT15,,Garlic,"Garlic, Maize",Maize,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Amaryllidaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D10,D20-30,,15,2,R2,30,V5-V7,,Bacterial Richness,Bacterial Richness,1333.598875,223.8117838,1256.845,150.5081499,8,8,-0.059276596,0.005313202,,,,,7.63,-0.006574646,,1.231,0.073585612,,NA,NA,,0.88,0.204794413,,3.09,-0.232083066,,12.08,0.049263089,,12.78,0.185186515,,NA,NA,,NA,NA,,NA,NA
41,41A,"Hong et al., 2020",2020,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Chilli pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Inconsistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4,,Bacterial Richness,Bacterial Richness,3637,645.02,5010,204.83,3,3,0.320276749,0.011041451,,,,,5.442105263,0.228929488,,0.587006961,0.083381609,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,196.65,-0.21851406,,112.58,0.728961097,,NA,NA,,NA,NA
41,41B,"Hong et al., 2020",2020,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Chilli pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,V4,,Bacterial Richness,Bacterial Richness,2089,1037.57,2759,233.47,3,3,0.278182813,0.084618127,,,,,4.526315789,0.285353783,,0.516821346,0.293557037,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,259.57,0.067659009,,144.49,0.026768413,,NA,NA,,NA,NA
42,42A,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4,,Bacterial Richness,Bacterial Richness,3638.8875,259.4833732,4268.52,399.6173295,4,4,0.15958916,0.003462383,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42B,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Eggplant, Banana",Eggplant,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4,,Bacterial Richness,Bacterial Richness,3638.8875,259.4833732,2967.5925,411.1441109,4,4,-0.203926985,0.006069879,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42C,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4,,Bacterial Richness,Bacterial Richness,4004.63,242.1035595,3902.7775,369.2507599,4,4,-0.025762713,0.003151601,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42D,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Eggplant, Banana",Eggplant,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4,,Bacterial Richness,Bacterial Richness,4004.63,242.1035595,2759.2575,621.9561601,4,4,-0.37248957,0.013615817,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42E,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4,,Bacterial Richness,Bacterial Richness,5140.325,548.7920165,5874.8725,357.8111539,4,4,0.133568051,0.003776903,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42F,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Eggplant, Banana",Eggplant,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4,,Bacterial Richness,Bacterial Richness,5140.325,548.7920165,6277.1025,106.1472566,4,4,0.199792182,0.002921027,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42G,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4,,Bacterial Richness,Bacterial Richness,6092.2,327.0375129,6015.1975,120.8400015,4,4,-0.012720081,0.000821315,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42H,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Eggplant, Banana",Eggplant,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4,,Bacterial Richness,Bacterial Richness,6092.2,327.0375129,5861.7025,310.25236,4,4,-0.038569174,0.001420784,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42I,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,V4,,Bacterial Richness,Bacterial Richness,4055.556667,312.659606,3854.496667,204.7174473,3,3,-0.050847525,0.002921439,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
